M_pbh_g,M_pbh_kg,M_pbh_Msun,Schwarzschild_radius_pc,r_eval_pc,rho_D
3.351602650938848e+17,335160265093884.8,1.6855693085863805e-16,1.613230014280706e-29,0.005789894736842106,4.1427525717336737e-16
3.351602650938848e+17,335160265093884.8,1.6855693085863805e-16,1.613230014280706e-29,0.006316157894736843,7.086178741723206e-19
3.351602650938848e+17,335160265093884.8,1.6855693085863805e-16,1.613230014280706e-29,0.00684242105263158,6.965895702648522e-22
3.351602650938848e+17,335160265093884.8,1.6855693085863805e-16,1.613230014280706e-29,0.007368684210526316,3.935352055155688e-25
3.351602650938848e+17,335160265093884.8,1.6855693085863805e-16,1.613230014280706e-29,0.007894947368421053,1.277709048950997e-28
3.351602650938848e+17,335160265093884.8,1.6855693085863805e-16,1.613230014280706e-29,0.00842121052631579,2.384087049030871e-32
3.351602650938848e+17,335160265093884.8,1.6855693085863805e-16,1.613230014280706e-29,0.008947473684210526,2.556548312482735e-36
3.351602650938848e+17,335160265093884.8,1.6855693085863805e-16,1.613230014280706e-29,0.009473736842105264,1.575533557244017e-40
3.351602650938848e+17,335160265093884.8,1.6855693085863805e-16,1.613230014280706e-29,0.01,5.580113964031254e-45
3.764935806792456e+17,376493580679245.56,1.8934405135852285e-16,1.8121800457629946e-29,1e-06,0.14999985000007499
3.764935806792456e+17,376493580679245.56,1.8934405135852285e-16,1.8121800457629946e-29,0.0005272631578947369,0.11359379194509428
3.764935806792456e+17,376493580679245.56,1.8934405135852285e-16,1.8121800457629946e-29,0.0010535263157894737,0.049437912829935295
3.764935806792456e+17,376493580679245.56,1.8934405135852285e-16,1.8121800457629946e-29,0.0015797894736842106,0.012365378522672115
3.764935806792456e+17,376493580679245.56,1.8934405135852285e-16,1.8121800457629946e-29,0.0021060526315789477,0.0017774461859718644
3.764935806792456e+17,376493580679245.56,1.8934405135852285e-16,1.8121800457629946e-29,0.002632315789473685,0.00014683421446193067
3.764935806792456e+17,376493580679245.56,1.8934405135852285e-16,1.8121800457629946e-29,0.0031585789473684216,6.971076122446871e-06
3.764935806792456e+17,376493580679245.56,1.8934405135852285e-16,1.8121800457629946e-29,0.0036848421052631582,1.9020159031240705e-07
3.764935806792456e+17,376493580679245.56,1.8934405135852285e-16,1.8121800457629946e-29,0.004211105263157895,2.9824297321568774e-09
3.764935806792456e+17,376493580679245.56,1.8934405135852285e-16,1.8121800457629946e-29,0.0047373684210526325,2.6876211762160997e-11
3.764935806792456e+17,376493580679245.56,1.8934405135852285e-16,1.8121800457629946e-29,0.00526363157894737,1.391898754101845e-13
3.764935806792456e+17,376493580679245.56,1.8934405135852285e-16,1.8121800457629946e-29,0.005789894736842106,4.1427525717336737e-16
3.764935806792456e+17,376493580679245.56,1.8934405135852285e-16,1.8121800457629946e-29,0.006316157894736843,7.086178741723206e-19
3.764935806792456e+17,376493580679245.56,1.8934405135852285e-16,1.8121800457629946e-29,0.00684242105263158,6.965895702648522e-22
3.764935806792456e+17,376493580679245.56,1.8934405135852285e-16,1.8121800457629946e-29,0.007368684210526316,3.935352055155688e-25
3.764935806792456e+17,376493580679245.56,1.8934405135852285e-16,1.8121800457629946e-29,0.007894947368421053,1.277709048950997e-28
3.764935806792456e+17,376493580679245.56,1.8934405135852285e-16,1.8121800457629946e-29,0.00842121052631579,2.384087049030871e-32
3.764935806792456e+17,376493580679245.56,1.8934405135852285e-16,1.8121800457629946e-29,0.008947473684210526,2.556548312482735e-36
3.764935806792456e+17,376493580679245.56,1.8934405135852285e-16,1.8121800457629946e-29,0.009473736842105264,1.575533557244017e-40
3.764935806792456e+17,376493580679245.56,1.8934405135852285e-16,1.8121800457629946e-29,0.01,5.580113964031254e-45
4.229242874389499e+17,422924287438949.9,2.1269472339245535e-16,2.0356653974888005e-29,1e-06,0.14999985000007499
4.229242874389499e+17,422924287438949.9,2.1269472339245535e-16,2.0356653974888005e-29,0.0005272631578947369,0.11359379194509428
4.229242874389499e+17,422924287438949.9,2.1269472339245535e-16,2.0356653974888005e-29,0.0010535263157894737,0.049437912829935295
4.229242874389499e+17,422924287438949.9,2.1269472339245535e-16,2.0356653974888005e-29,0.0015797894736842106,0.012365378522672115
4.229242874389499e+17,422924287438949.9,2.1269472339245535e-16,2.0356653974888005e-29,0.0021060526315789477,0.0017774461859718644
4.229242874389499e+17,422924287438949.9,2.1269472339245535e-16,2.0356653974888005e-29,0.002632315789473685,0.00014683421446193067
4.229242874389499e+17,422924287438949.9,2.1269472339245535e-16,2.0356653974888005e-29,0.0031585789473684216,6.971076122446871e-06
4.229242874389499e+17,422924287438949.9,2.1269472339245535e-16,2.0356653974888005e-29,0.0036848421052631582,1.9020159031240705e-07
4.229242874389499e+17,422924287438949.9,2.1269472339245535e-16,2.0356653974888005e-29,0.004211105263157895,2.9824297321568774e-09
4.229242874389499e+17,422924287438949.9,2.1269472339245535e-16,2.0356653974888005e-29,0.0047373684210526325,2.6876211762160997e-11
4.229242874389499e+17,422924287438949.9,2.1269472339245535e-16,2.0356653974888005e-29,0.00526363157894737,1.391898754101845e-13
4.229242874389499e+17,422924287438949.9,2.1269472339245535e-16,2.0356653974888005e-29,0.005789894736842106,4.1427525717336737e-16
4.229242874389499e+17,422924287438949.9,2.1269472339245535e-16,2.0356653974888005e-29,0.006316157894736843,7.086178741723206e-19
4.229242874389499e+17,422924287438949.9,2.1269472339245535e-16,2.0356653974888005e-29,0.00684242105263158,6.965895702648522e-22
4.229242874389499e+17,422924287438949.9,2.1269472339245535e-16,2.0356653974888005e-29,0.007368684210526316,3.935352055155688e-25
4.229242874389499e+17,422924287438949.9,2.1269472339245535e-16,2.0356653974888005e-29,0.007894947368421053,1.277709048950997e-28
4.229242874389499e+17,422924287438949.9,2.1269472339245535e-16,2.0356653974888005e-29,0.00842121052631579,2.384087049030871e-32
4.229242874389499e+17,422924287438949.9,2.1269472339245535e-16,2.0356653974888005e-29,0.008947473684210526,2.556548312482735e-36
4.229242874389499e+17,422924287438949.9,2.1269472339245535e-16,2.0356653974888005e-29,0.009473736842105264,1.575533557244017e-40
4.229242874389499e+17,422924287438949.9,2.1269472339245535e-16,2.0356653974888005e-29,0.01,5.580113964031254e-45
4.750810162102813e+17,475081016210281.3,2.3892509447435976e-16,2.286711864100946e-29,1e-06,0.14999985000007499
4.750810162102813e+17,475081016210281.3,2.3892509447435976e-16,2.286711864100946e-29,0.0005272631578947369,0.11359379194509428
4.750810162102813e+17,475081016210281.3,2.3892509447435976e-16,2.286711864100946e-29,0.0010535263157894737,0.049437912829935295
4.750810162102813e+17,475081016210281.3,2.3892509447435976e-16,2.286711864100946e-29,0.0015797894736842106,0.012365378522672115
4.750810162102813e+17,475081016210281.3,2.3892509447435976e-16,2.286711864100946e-29,0.0021060526315789477,0.0017774461859718644
4.750810162102813e+17,475081016210281.3,2.3892509447435976e-16,2.286711864100946e-29,0.002632315789473685,0.00014683421446193067
4.750810162102813e+17,475081016210281.3,2.3892509447435976e-16,2.286711864100946e-29,0.0031585789473684216,6.971076122446871e-06
4.750810162102813e+17,475081016210281.3,2.3892509447435976e-16,2.286711864100946e-29,0.0036848421052631582,1.9020159031240705e-07
4.750810162102813e+17,475081016210281.3,2.3892509447435976e-16,2.286711864100946e-29,0.004211105263157895,2.9824297321568774e-09
4.750810162102813e+17,475081016210281.3,2.3892509447435976e-16,2.286711864100946e-29,0.0047373684210526325,2.6876211762160997e-11
4.750810162102813e+17,475081016210281.3,2.3892509447435976e-16,2.286711864100946e-29,0.00526363157894737,1.391898754101845e-13
4.750810162102813e+17,475081016210281.3,2.3892509447435976e-16,2.286711864100946e-29,0.005789894736842106,4.1427525717336737e-16
4.750810162102813e+17,475081016210281.3,2.3892509447435976e-16,2.286711864100946e-29,0.006316157894736843,7.086178741723206e-19
4.750810162102813e+17,475081016210281.3,2.3892509447435976e-16,2.286711864100946e-29,0.00684242105263158,6.965895702648522e-22
4.750810162102813e+17,475081016210281.3,2.3892509447435976e-16,2.286711864100946e-29,0.007368684210526316,3.935352055155688e-25
4.750810162102813e+17,475081016210281.3,2.3892509447435976e-16,2.286711864100946e-29,0.007894947368421053,1.277709048950997e-28
4.750810162102813e+17,475081016210281.3,2.3892509447435976e-16,2.286711864100946e-29,0.00842121052631579,2.384087049030871e-32
4.750810162102813e+17,475081016210281.3,2.3892509447435976e-16,2.286711864100946e-29,0.008947473684210526,2.556548312482735e-36
4.750810162102813e+17,475081016210281.3,2.3892509447435976e-16,2.286711864100946e-29,0.009473736842105264,1.575533557244017e-40
4.750810162102813e+17,475081016210281.3,2.3892509447435976e-16,2.286711864100946e-29,0.01,5.580113964031254e-45
5.3366992312063014e+17,533669923120630.1,2.6839030070459267e-16,2.5687183934405644e-29,1e-06,0.14999985000007499
5.3366992312063014e+17,533669923120630.1,2.6839030070459267e-16,2.5687183934405644e-29,0.0005272631578947369,0.11359379194509428
5.3366992312063014e+17,533669923120630.1,2.6839030070459267e-16,2.5687183934405644e-29,0.0010535263157894737,0.049437912829935295
5.3366992312063014e+17,533669923120630.1,2.6839030070459267e-16,2.5687183934405644e-29,0.0015797894736842106,0.012365378522672115
5.3366992312063014e+17,533669923120630.1,2.6839030070459267e-16,2.5687183934405644e-29,0.0021060526315789477,0.0017774461859718644
5.3366992312063014e+17,533669923120630.1,2.6839030070459267e-16,2.5687183934405644e-29,0.002632315789473685,0.00014683421446193067
5.3366992312063014e+17,533669923120630.1,2.6839030070459267e-16,2.5687183934405644e-29,0.0031585789473684216,6.971076122446871e-06
5.3366992312063014e+17,533669923120630.1,2.6839030070459267e-16,2.5687183934405644e-29,0.0036848421052631582,1.9020159031240705e-07
5.3366992312063014e+17,533669923120630.1,2.6839030070459267e-16,2.5687183934405644e-29,0.004211105263157895,2.9824297321568774e-09
5.3366992312063014e+17,533669923120630.1,2.6839030070459267e-16,2.5687183934405644e-29,0.0047373684210526325,2.6876211762160997e-11
5.3366992312063014e+17,533669923120630.1,2.6839030070459267e-16,2.5687183934405644e-29,0.00526363157894737,1.391898754101845e-13
5.3366992312063014e+17,533669923120630.1,2.6839030070459267e-16,2.5687183934405644e-29,0.005789894736842106,4.1427525717336737e-16
5.3366992312063014e+17,533669923120630.1,2.6839030070459267e-16,2.5687183934405644e-29,0.006316157894736843,7.086178741723206e-19
5.3366992312063014e+17,533669923120630.1,2.6839030070459267e-16,2.5687183934405644e-29,0.00684242105263158,6.965895702648522e-22
5.3366992312063014e+17,533669923120630.1,2.6839030070459267e-16,2.5687183934405644e-29,0.007368684210526316,3.935352055155688e-25
5.3366992312063014e+17,533669923120630.1,2.6839030070459267e-16,2.5687183934405644e-29,0.007894947368421053,1.277709048950997e-28
5.3366992312063014e+17,533669923120630.1,2.6839030070459267e-16,2.5687183934405644e-29,0.00842121052631579,2.384087049030871e-32
5.3366992312063014e+17,533669923120630.1,2.6839030070459267e-16,2.5687183934405644e-29,0.008947473684210526,2.556548312482735e-36
5.3366992312063014e+17,533669923120630.1,2.6839030070459267e-16,2.5687183934405644e-29,0.009473736842105264,1.575533557244017e-40
5.3366992312063014e+17,533669923120630.1,2.6839030070459267e-16,2.5687183934405644e-29,0.01,5.580113964031254e-45
5.994842503189421e+17,599484250318942.1,3.014892749996696e-16,2.885503105304504e-29,1e-06,0.14999985000007499
5.994842503189421e+17,599484250318942.1,3.014892749996696e-16,2.885503105304504e-29,0.0005272631578947369,0.11359379194509428
5.994842503189421e+17,599484250318942.1,3.014892749996696e-16,2.885503105304504e-29,0.0010535263157894737,0.049437912829935295
5.994842503189421e+17,599484250318942.1,3.014892749996696e-16,2.885503105304504e-29,0.0015797894736842106,0.012365378522672115
5.994842503189421e+17,599484250318942.1,3.014892749996696e-16,2.885503105304504e-29,0.0021060526315789477,0.0017774461859718644
5.994842503189421e+17,599484250318942.1,3.014892749996696e-16,2.885503105304504e-29,0.002632315789473685,0.00014683421446193067
5.994842503189421e+17,599484250318942.1,3.014892749996696e-16,2.885503105304504e-29,0.0031585789473684216,6.971076122446871e-06
5.994842503189421e+17,599484250318942.1,3.014892749996696e-16,2.885503105304504e-29,0.0036848421052631582,1.9020159031240705e-07
5.994842503189421e+17,599484250318942.1,3.014892749996696e-16,2.885503105304504e-29,0.004211105263157895,2.9824297321568774e-09
5.994842503189421e+17,599484250318942.1,3.014892749996696e-16,2.885503105304504e-29,0.0047373684210526325,2.6876211762160997e-11
5.994842503189421e+17,599484250318942.1,3.014892749996696e-16,2.885503105304504e-29,0.00526363157894737,1.391898754101845e-13
5.994842503189421e+17,599484250318942.1,3.014892749996696e-16,2.885503105304504e-29,0.005789894736842106,4.1427525717336737e-16
5.994842503189421e+17,599484250318942.1,3.014892749996696e-16,2.885503105304504e-29,0.006316157894736843,7.086178741723206e-19
5.994842503189421e+17,599484250318942.1,3.014892749996696e-16,2.885503105304504e-29,0.00684242105263158,6.965895702648522e-22
5.994842503189421e+17,599484250318942.1,3.014892749996696e-16,2.885503105304504e-29,0.007368684210526316,3.935352055155688e-25
5.994842503189421e+17,599484250318942.1,3.014892749996696e-16,2.885503105304504e-29,0.007894947368421053,1.277709048950997e-28
5.994842503189421e+17,599484250318942.1,3.014892749996696e-16,2.885503105304504e-29,0.00842121052631579,2.384087049030871e-32
5.994842503189421e+17,599484250318942.1,3.014892749996696e-16,2.885503105304504e-29,0.008947473684210526,2.556548312482735e-36
5.994842503189421e+17,599484250318942.1,3.014892749996696e-16,2.885503105304504e-29,0.009473736842105264,1.575533557244017e-40
5.994842503189421e+17,599484250318942.1,3.014892749996696e-16,2.885503105304504e-29,0.01,5.580113964031254e-45
6.734150657750801e+17,673415065775080.1,3.386701482922488e-16,3.241354985421262e-29,1e-06,0.14999985000007499
6.734150657750801e+17,673415065775080.1,3.386701482922488e-16,3.241354985421262e-29,0.0005272631578947369,0.11359379194509428
6.734150657750801e+17,673415065775080.1,3.386701482922488e-16,3.241354985421262e-29,0.0010535263157894737,0.049437912829935295
6.734150657750801e+17,673415065775080.1,3.386701482922488e-16,3.241354985421262e-29,0.0015797894736842106,0.012365378522672115
6.734150657750801e+17,673415065775080.1,3.386701482922488e-16,3.241354985421262e-29,0.0021060526315789477,0.0017774461859718644
6.734150657750801e+17,673415065775080.1,3.386701482922488e-16,3.241354985421262e-29,0.002632315789473685,0.00014683421446193067
6.734150657750801e+17,673415065775080.1,3.386701482922488e-16,3.241354985421262e-29,0.0031585789473684216,6.971076122446871e-06
6.734150657750801e+17,673415065775080.1,3.386701482922488e-16,3.241354985421262e-29,0.0036848421052631582,1.9020159031240705e-07
6.734150657750801e+17,673415065775080.1,3.386701482922488e-16,3.241354985421262e-29,0.004211105263157895,2.9824297321568774e-09
6.734150657750801e+17,673415065775080.1,3.386701482922488e-16,3.241354985421262e-29,0.0047373684210526325,2.6876211762160997e-11
6.734150657750801e+17,673415065775080.1,3.386701482922488e-16,3.241354985421262e-29,0.00526363157894737,1.391898754101845e-13
6.734150657750801e+17,673415065775080.1,3.386701482922488e-16,3.241354985421262e-29,0.005789894736842106,4.1427525717336737e-16
6.734150657750801e+17,673415065775080.1,3.386701482922488e-16,3.241354985421262e-29,0.006316157894736843,7.086178741723206e-19
6.734150657750801e+17,673415065775080.1,3.386701482922488e-16,3.241354985421262e-29,0.00684242105263158,6.965895702648522e-22
6.734150657750801e+17,673415065775080.1,3.386701482922488e-16,3.241354985421262e-29,0.007368684210526316,3.935352055155688e-25
6.734150657750801e+17,673415065775080.1,3.386701482922488e-16,3.241354985421262e-29,0.007894947368421053,1.277709048950997e-28
6.734150657750801e+17,673415065775080.1,3.386701482922488e-16,3.241354985421262e-29,0.00842121052631579,2.384087049030871e-32
6.734150657750801e+17,673415065775080.1,3.386701482922488e-16,3.241354985421262e-29,0.008947473684210526,2.556548312482735e-36
6.734150657750801e+17,673415065775080.1,3.386701482922488e-16,3.241354985421262e-29,0.009473736842105264,1.575533557244017e-40
6.734150657750801e+17,673415065775080.1,3.386701482922488e-16,3.241354985421262e-29,0.01,5.580113964031254e-45
7.564633275546291e+17,756463327554629.1,3.8043631682891677e-16,3.6410919545368594e-29,1e-06,0.14999985000007499
7.564633275546291e+17,756463327554629.1,3.8043631682891677e-16,3.6410919545368594e-29,0.0005272631578947369,0.11359379194509428
7.564633275546291e+17,756463327554629.1,3.8043631682891677e-16,3.6410919545368594e-29,0.0010535263157894737,0.049437912829935295
7.564633275546291e+17,756463327554629.1,3.8043631682891677e-16,3.6410919545368594e-29,0.0015797894736842106,0.012365378522672115
7.564633275546291e+17,756463327554629.1,3.8043631682891677e-16,3.6410919545368594e-29,0.0021060526315789477,0.0017774461859718644
7.564633275546291e+17,756463327554629.1,3.8043631682891677e-16,3.6410919545368594e-29,0.002632315789473685,0.00014683421446193067
7.564633275546291e+17,756463327554629.1,3.8043631682891677e-16,3.6410919545368594e-29,0.0031585789473684216,6.971076122446871e-06
7.564633275546291e+17,756463327554629.1,3.8043631682891677e-16,3.6410919545368594e-29,0.0036848421052631582,1.9020159031240705e-07
7.564633275546291e+17,756463327554629.1,3.8043631682891677e-16,3.6410919545368594e-29,0.004211105263157895,2.9824297321568774e-09
7.564633275546291e+17,756463327554629.1,3.8043631682891677e-16,3.6410919545368594e-29,0.0047373684210526325,2.6876211762160997e-11
7.564633275546291e+17,756463327554629.1,3.8043631682891677e-16,3.6410919545368594e-29,0.00526363157894737,1.391898754101845e-13
7.564633275546291e+17,756463327554629.1,3.8043631682891677e-16,3.6410919545368594e-29,0.005789894736842106,4.1427525717336737e-16
7.564633275546291e+17,756463327554629.1,3.8043631682891677e-16,3.6410919545368594e-29,0.006316157894736843,7.086178741723206e-19
7.564633275546291e+17,756463327554629.1,3.8043631682891677e-16,3.6410919545368594e-29,0.00684242105263158,6.965895702648522e-22
7.564633275546291e+17,756463327554629.1,3.8043631682891677e-16,3.6410919545368594e-29,0.007368684210526316,3.935352055155688e-25
7.564633275546291e+17,756463327554629.1,3.8043631682891677e-16,3.6410919545368594e-29,0.007894947368421053,1.277709048950997e-28
7.564633275546291e+17,756463327554629.1,3.8043631682891677e-16,3.6410919545368594e-29,0.00842121052631579,2.384087049030871e-32
7.564633275546291e+17,756463327554629.1,3.8043631682891677e-16,3.6410919545368594e-29,0.008947473684210526,2.556548312482735e-36
7.564633275546291e+17,756463327554629.1,3.8043631682891677e-16,3.6410919545368594e-29,0.009473736842105264,1.575533557244017e-40
7.564633275546291e+17,756463327554629.1,3.8043631682891677e-16,3.6410919545368594e-29,0.01,5.580113964031254e-45
8.497534359086404e+17,849753435908640.4,4.2735325771156326e-16,4.090126098814173e-29,1e-06,0.14999985000007499
8.497534359086404e+17,849753435908640.4,4.2735325771156326e-16,4.090126098814173e-29,0.0005272631578947369,0.11359379194509428
8.497534359086404e+17,849753435908640.4,4.2735325771156326e-16,4.090126098814173e-29,0.0010535263157894737,0.049437912829935295
8.497534359086404e+17,849753435908640.4,4.2735325771156326e-16,4.090126098814173e-29,0.0015797894736842106,0.012365378522672115
8.497534359086404e+17,849753435908640.4,4.2735325771156326e-16,4.090126098814173e-29,0.0021060526315789477,0.0017774461859718644
8.497534359086404e+17,849753435908640.4,4.2735325771156326e-16,4.090126098814173e-29,0.002632315789473685,0.00014683421446193067
8.497534359086404e+17,849753435908640.4,4.2735325771156326e-16,4.090126098814173e-29,0.0031585789473684216,6.971076122446871e-06
8.497534359086404e+17,849753435908640.4,4.2735325771156326e-16,4.090126098814173e-29,0.0036848421052631582,1.9020159031240705e-07
8.497534359086404e+17,849753435908640.4,4.2735325771156326e-16,4.090126098814173e-29,0.004211105263157895,2.9824297321568774e-09
8.497534359086404e+17,849753435908640.4,4.2735325771156326e-16,4.090126098814173e-29,0.0047373684210526325,2.6876211762160997e-11
8.497534359086404e+17,849753435908640.4,4.2735325771156326e-16,4.090126098814173e-29,0.00526363157894737,1.391898754101845e-13
8.497534359086404e+17,849753435908640.4,4.2735325771156326e-16,4.090126098814173e-29,0.005789894736842106,4.1427525717336737e-16
8.497534359086404e+17,849753435908640.4,4.2735325771156326e-16,4.090126098814173e-29,0.006316157894736843,7.086178741723206e-19
8.497534359086404e+17,849753435908640.4,4.2735325771156326e-16,4.090126098814173e-29,0.00684242105263158,6.965895702648522e-22
8.497534359086404e+17,849753435908640.4,4.2735325771156326e-16,4.090126098814173e-29,0.007368684210526316,3.935352055155688e-25
8.497534359086404e+17,849753435908640.4,4.2735325771156326e-16,4.090126098814173e-29,0.007894947368421053,1.277709048950997e-28
8.497534359086404e+17,849753435908640.4,4.2735325771156326e-16,4.090126098814173e-29,0.00842121052631579,2.384087049030871e-32
8.497534359086404e+17,849753435908640.4,4.2735325771156326e-16,4.090126098814173e-29,0.008947473684210526,2.556548312482735e-36
8.497534359086404e+17,849753435908640.4,4.2735325771156326e-16,4.090126098814173e-29,0.009473736842105264,1.575533557244017e-40
8.497534359086404e+17,849753435908640.4,4.2735325771156326e-16,4.090126098814173e-29,0.01,5.580113964031254e-45
9.545484566618327e+17,954548456661832.8,4.800561849588531e-16,4.594536944708637e-29,1e-06,0.14999985000007499
9.545484566618327e+17,954548456661832.8,4.800561849588531e-16,4.594536944708637e-29,0.0005272631578947369,0.11359379194509428
9.545484566618327e+17,954548456661832.8,4.800561849588531e-16,4.594536944708637e-29,0.0010535263157894737,0.049437912829935295
9.545484566618327e+17,954548456661832.8,4.800561849588531e-16,4.594536944708637e-29,0.0015797894736842106,0.012365378522672115
9.545484566618327e+17,954548456661832.8,4.800561849588531e-16,4.594536944708637e-29,0.0021060526315789477,0.0017774461859718644
9.545484566618327e+17,954548456661832.8,4.800561849588531e-16,4.594536944708637e-29,0.002632315789473685,0.00014683421446193067
9.545484566618327e+17,954548456661832.8,4.800561849588531e-16,4.594536944708637e-29,0.0031585789473684216,6.971076122446871e-06
9.545484566618327e+17,954548456661832.8,4.800561849588531e-16,4.594536944708637e-29,0.0036848421052631582,1.9020159031240705e-07
9.545484566618327e+17,954548456661832.8,4.800561849588531e-16,4.594536944708637e-29,0.004211105263157895,2.9824297321568774e-09
9.545484566618327e+17,954548456661832.8,4.800561849588531e-16,4.594536944708637e-29,0.0047373684210526325,2.6876211762160997e-11
9.545484566618327e+17,954548456661832.8,4.800561849588531e-16,4.594536944708637e-29,0.00526363157894737,1.391898754101845e-13
9.545484566618327e+17,954548456661832.8,4.800561849588531e-16,4.594536944708637e-29,0.005789894736842106,4.1427525717336737e-16
9.545484566618327e+17,954548456661832.8,4.800561849588531e-16,4.594536944708637e-29,0.006316157894736843,7.086178741723206e-19
9.545484566618327e+17,954548456661832.8,4.800561849588531e-16,4.594536944708637e-29,0.00684242105263158,6.965895702648522e-22
9.545484566618327e+17,954548456661832.8,4.800561849588531e-16,4.594536944708637e-29,0.007368684210526316,3.935352055155688e-25
9.545484566618327e+17,954548456661832.8,4.800561849588531e-16,4.594536944708637e-29,0.007894947368421053,1.277709048950997e-28
9.545484566618327e+17,954548456661832.8,4.800561849588531e-16,4.594536944708637e-29,0.00842121052631579,2.384087049030871e-32
9.545484566618327e+17,954548456661832.8,4.800561849588531e-16,4.594536944708637e-29,0.008947473684210526,2.556548312482735e-36
9.545484566618327e+17,954548456661832.8,4.800561849588531e-16,4.594536944708637e-29,0.009473736842105264,1.575533557244017e-40
9.545484566618327e+17,954548456661832.8,4.800561849588531e-16,4.594536944708637e-29,0.01,5.580113964031254e-45
1.0722672220103254e+18,1072267222010325.4,5.392586497440265e-16,5.161153770396668e-29,1e-06,0.14999985000007499
1.0722672220103254e+18,1072267222010325.4,5.392586497440265e-16,5.161153770396668e-29,0.0005272631578947369,0.11359379194509428
1.0722672220103254e+18,1072267222010325.4,5.392586497440265e-16,5.161153770396668e-29,0.0010535263157894737,0.049437912829935295
1.0722672220103254e+18,1072267222010325.4,5.392586497440265e-16,5.161153770396668e-29,0.0015797894736842106,0.012365378522672115
1.0722672220103254e+18,1072267222010325.4,5.392586497440265e-16,5.161153770396668e-29,0.0021060526315789477,0.0017774461859718644
1.0722672220103254e+18,1072267222010325.4,5.392586497440265e-16,5.161153770396668e-29,0.002632315789473685,0.00014683421446193067
1.0722672220103254e+18,1072267222010325.4,5.392586497440265e-16,5.161153770396668e-29,0.0031585789473684216,6.971076122446871e-06
1.0722672220103254e+18,1072267222010325.4,5.392586497440265e-16,5.161153770396668e-29,0.0036848421052631582,1.9020159031240705e-07
1.0722672220103254e+18,1072267222010325.4,5.392586497440265e-16,5.161153770396668e-29,0.004211105263157895,2.9824297321568774e-09
1.0722672220103254e+18,1072267222010325.4,5.392586497440265e-16,5.161153770396668e-29,0.0047373684210526325,2.6876211762160997e-11
1.0722672220103254e+18,1072267222010325.4,5.392586497440265e-16,5.161153770396668e-29,0.00526363157894737,1.391898754101845e-13
1.0722672220103254e+18,1072267222010325.4,5.392586497440265e-16,5.161153770396668e-29,0.005789894736842106,4.1427525717336737e-16
1.0722672220103254e+18,1072267222010325.4,5.392586497440265e-16,5.161153770396668e-29,0.006316157894736843,7.086178741723206e-19
1.0722672220103254e+18,1072267222010325.4,5.392586497440265e-16,5.161153770396668e-29,0.00684242105263158,6.965895702648522e-22
1.0722672220103254e+18,1072267222010325.4,5.392586497440265e-16,5.161153770396668e-29,0.007368684210526316,3.935352055155688e-25
1.0722672220103254e+18,1072267222010325.4,5.392586497440265e-16,5.161153770396668e-29,0.007894947368421053,1.277709048950997e-28
1.0722672220103254e+18,1072267222010325.4,5.392586497440265e-16,5.161153770396668e-29,0.00842121052631579,2.384087049030871e-32
1.0722672220103254e+18,1072267222010325.4,5.392586497440265e-16,5.161153770396668e-29,0.008947473684210526,2.556548312482735e-36
1.0722672220103254e+18,1072267222010325.4,5.392586497440265e-16,5.161153770396668e-29,0.009473736842105264,1.575533557244017e-40
1.0722672220103254e+18,1072267222010325.4,5.392586497440265e-16,5.161153770396668e-29,0.01,5.580113964031254e-45
1.2045035402587786e+18,1204503540258778.8,6.057622012487425e-16,5.797648068181711e-29,1e-06,0.14999985000007499
1.2045035402587786e+18,1204503540258778.8,6.057622012487425e-16,5.797648068181711e-29,0.0005272631578947369,0.11359379194509428
1.2045035402587786e+18,1204503540258778.8,6.057622012487425e-16,5.797648068181711e-29,0.0010535263157894737,0.049437912829935295
1.2045035402587786e+18,1204503540258778.8,6.057622012487425e-16,5.797648068181711e-29,0.0015797894736842106,0.012365378522672115
1.2045035402587786e+18,1204503540258778.8,6.057622012487425e-16,5.797648068181711e-29,0.0021060526315789477,0.0017774461859718644
1.2045035402587786e+18,1204503540258778.8,6.057622012487425e-16,5.797648068181711e-29,0.002632315789473685,0.00014683421446193067
1.2045035402587786e+18,1204503540258778.8,6.057622012487425e-16,5.797648068181711e-29,0.0031585789473684216,6.971076122446871e-06
1.2045035402587786e+18,1204503540258778.8,6.057622012487425e-16,5.797648068181711e-29,0.0036848421052631582,1.9020159031240705e-07
1.2045035402587786e+18,1204503540258778.8,6.057622012487425e-16,5.797648068181711e-29,0.004211105263157895,2.9824297321568774e-09
1.2045035402587786e+18,1204503540258778.8,6.057622012487425e-16,5.797648068181711e-29,0.0047373684210526325,2.6876211762160997e-11
1.2045035402587786e+18,1204503540258778.8,6.057622012487425e-16,5.797648068181711e-29,0.00526363157894737,1.391898754101845e-13
1.2045035402587786e+18,1204503540258778.8,6.057622012487425e-16,5.797648068181711e-29,0.005789894736842106,4.1427525717336737e-16
1.2045035402587786e+18,1204503540258778.8,6.057622012487425e-16,5.797648068181711e-29,0.006316157894736843,7.086178741723206e-19
1.2045035402587786e+18,1204503540258778.8,6.057622012487425e-16,5.797648068181711e-29,0.00684242105263158,6.965895702648522e-22
1.2045035402587786e+18,1204503540258778.8,6.057622012487425e-16,5.797648068181711e-29,0.007368684210526316,3.935352055155688e-25
1.2045035402587786e+18,1204503540258778.8,6.057622012487425e-16,5.797648068181711e-29,0.007894947368421053,1.277709048950997e-28
